N,P,K,temperature,humidity,ph,rainfall
5.677156881046111,108.45621724340884,199.54153698964038,23.615956360077185,76.816788704052,6.3028016972280225,66.996585329775
37.0,124.0,195.0,18.70679077,83.4795292,6.209928251,66.5964488
67.56034639220702,64.46033363318912,44.42462495328576,26.739444385270225,93.54292929361281,7.166168939868223,265.79305087925036
25.778948610379874,61.16563983960015,95.39557000889991,17.859117593478373,18.02927076509578,8.71582866852697,75.52152223776851
36.18683384424459,24.496156035486933,45.84969286513973,17.817243488635228,90.29655760387813,4.770581259625435,97.7661430671234
25.953869297218564,37.758843917746404,45.67283515763887,25.927290853296128,52.60063437096137,6.965161223763937,75.50134312247107
91.46669378028669,16.3732746903875,51.94885840847389,30.91245579352708,90.19981147813954,5.4565270511858355,21.952016123462727
-11.91108344564819,124.37754552428744,208.25957792673384,38.68813174669428,79.33947710922561,6.108409186864017,78.99047843322131
37.0,126.0,196.0,23.59997268,90.97597665,5.596449493,107.17281909999998
26.421997368133532,22.055491578455634,41.0745976169937,19.668102038074615,91.25052914679263,6.400950292782808,127.55966353506375
8.5639557077503,56.57536114839715,3.348317190769979,30.955437000111736,85.58994171968186,7.155123495101546,70.65225623626114
87.53165564917518,19.50664453328206,62.96808086071394,23.754465661963568,83.95673180329166,7.079354213453524,70.17808413015568
15.0,9.0,11.0,11.54785707,94.14861001,7.907956251,108.82891709999998
7.699160997191472,161.6318975702196,204.71323117934386,21.94074095323517,91.5561536460743,5.710856946645194,112.71472357104427
72.57662353821934,28.342498306595814,26.06230798775165,27.95340513668587,49.43149848863675,5.720413288585992,175.2496939224622
46.88717271262587,77.10955023358447,10.139400926932419,18.587699063426747,20.340595668506634,5.507745997939766,107.52297406727695
71.1213005080436,39.8851296622918,6.317334396498417,24.163564675646903,69.89415277649094,6.928974716663099,91.28115453410364
141.35149174943348,37.62488858400281,23.255916066583175,28.1585464720237,75.6279715600657,7.100487159372664,79.68732436232085
54.737208615252236,52.28082477717906,82.13429734962115,19.7969302924236,15.857256868639475,8.549956308412927,107.1001565941115
25.40328718851669,8.387140021177474,32.046021948816545,20.61836433168942,80.92131801413211,6.7977842838653,93.68515952937595
30.32607468922517,48.01814228679642,52.54606319038555,33.36828479905431,86.57419993572809,6.832635942293567,69.76291774373074
-0.82626972386175,76.05707829793141,32.60279209413527,26.789617132633087,45.1171908081036,6.14693923234507,172.93787490492633
94.28642727996427,16.42950602105889,52.78570502072026,27.47524879985678,91.8956421295969,5.9684252735597765,26.88724711999397
44.2257463163058,22.824386831079487,3.0682010508087663,13.788365795384511,99.35143803176004,6.469468572767896,107.43474552068922
71.6830838453931,53.30635098123013,52.037798799178766,38.398385372362846,95.87308561224943,6.354945223690413,89.31668714363549
23.57664521462738,70.00897286368203,18.48695136995717,19.80013162876278,55.67705524969161,4.610301552377776,206.07587092109938
53.46301676729282,63.53263027198637,69.5530687758168,20.328599661152303,19.338981096337353,6.749958519084804,79.70960852632635
10.293379108354747,77.12848767831044,25.363370008353915,28.821719053408806,61.438325587049896,7.270773282974995,70.61414557655456
106.54194187707049,59.42082602509446,33.67893559980032,23.747861128909438,82.58149639118808,5.844993107099512,74.47507058543523
17.829656628627266,6.910718002341037,4.776806499039029,11.610876244417499,95.45523893528546,8.384468714069298,106.6053702826484
11.653007236878828,12.051335181752389,6.01969846154424,27.106606169717253,95.22791762379218,7.252513682140965,103.65199390325286
111.555305565299,97.61536823430812,63.74364131395305,28.9311799516967,84.19695783854718,6.740103701644415,96.07199458661924
100.88311614101042,7.967652561828565,59.96882496827059,22.379238490785088,89.51218281971111,6.879494754211991,69.62423555822096
89.19392152996735,19.770046650208716,40.476996682668286,28.074062916963456,91.52081294530967,5.789238374020935,36.73761612474355
-2.7437569951571454,43.84373092572909,7.4968893655397935,28.58237413858259,55.67150527752075,6.069186793207067,86.17096809931368
95.70150395671637,87.77419098944665,55.41213921380512,25.366912693430333,77.2797126581911,6.436235071268986,89.24734725184967
116.20591367751851,84.57784650386927,44.71513521911986,26.948206585332485,72.7199233899388,6.5927083535062225,111.68291188283372
20.85002316635686,7.185758037563243,17.828807798381657,30.677027795893395,46.8415792842698,6.594066514680583,85.61294346406015
114.0,21.0,55.0,25.4438391,87.93923120000002,6.472756256,57.51549686
76.71168201503926,57.72392901190912,46.291963082945706,19.356268845456633,74.21686747945787,7.078438141051668,218.07996179335169
15.945276611539184,55.75037918595393,15.16472623240357,27.935133330955352,69.17765034167796,7.188808654350515,28.454518167146407
26.093425211537348,22.50620631762969,-6.6154555380595195,15.726912631835717,91.38651714568535,6.000220111231125,119.73220026800593
116.68285711419034,40.183341944105216,47.4014327405434,25.69489900814869,85.84193115325152,7.0428175307042515,48.446108577776954
92.49175211652742,50.391543289111375,53.17875936689988,25.113199435054298,73.12718886536084,7.41914751297282,153.04583743174376
35.16419805731874,9.029703800332442,19.32605088462521,26.812001336269113,95.37546258288957,5.7920718743768385,209.75670796331306
31.84704744281583,61.91151079563636,100.81042159627502,18.11815750051698,21.09763598554036,7.860051432659677,93.39496704592837
34.21205462373595,37.564492179105585,28.840936916742397,29.38930891869745,91.2667590030022,5.3153168435147045,173.66209483935376
61.92423845877658,63.92776313812269,46.76538169107806,28.12349456551719,99.83176298443715,6.704401495187758,69.86558231140566
28.81604544980506,77.31238159055663,20.342072842228603,20.831127512574266,56.904617956475505,5.60917922112172,197.00960791441886
59.755582272551464,49.21033981424862,28.61676542813014,29.80692944572881,62.07210777156487,7.335537259741485,61.9097170310669
80.97010557803564,58.29883486315181,22.798080215712996,23.720515697742957,59.114887960676334,6.663231268120551,89.2567614639161
2.0,72.0,18.0,26.57597546,60.97876599,7.836719564,50.89110726
3.066729796608564,11.562186072557193,11.682054486720325,20.60252956017024,92.87397550378212,7.479626469569711,105.91117082381443
97.81610911206525,95.44540426455899,24.879087397979337,25.95832300303593,74.6167595987717,6.108294597104773,81.67178034845905
34.826515869263815,85.48128385480346,19.383455957382715,23.836907043617177,64.60636594085108,6.0283205151089465,17.391115513665262
83.5271418496335,9.731232862132199,48.72442061445716,30.11392609827778,90.07790415557588,6.616946921911428,23.47437848667481
22.32185786921845,83.2176877977197,18.616845904388075,33.64679317518392,70.99370514394393,7.33952706431997,48.85339515141748
69.98532462084792,44.31414823374691,43.178430209871394,23.708803120554386,79.82178794981071,6.597362250395511,159.22718882697544
77.9295596718218,36.63572470042129,23.372122350245746,24.007408368721403,62.85624341244512,7.130033631251457,69.94791462721267
22.627429994224077,132.65018029918934,208.7841504505812,36.95459936898227,82.80665109272337,5.9667596645790315,52.46284137032553
80.0,15.0,28.0,23.11438731,68.00096043,6.703270635,161.8944624
78.8222656682487,50.876006782108796,26.953162756997877,20.133727222092634,75.0331619142711,6.118679262446104,263.33433780723647
117.40862662805016,19.14951949083047,17.508377444910195,23.652943874177257,53.302453073504395,6.599722834595876,143.36343041658523
90.49304417504673,38.32597742586461,22.072466719616,27.968707589206105,78.1807955630223,5.91289540578725,99.23197110725914
63.78556160804829,52.171054193160096,45.20816530779258,21.994410047607683,86.76915900621405,7.423350174513141,210.35473660486988
131.51564393163167,21.84074829040208,66.21411871361471,24.912145149562495,80.52272384017103,7.007811956164178,47.85700129257015
17.129744744693824,62.67404937337377,33.70291975295931,20.778192283455493,25.338010235485214,5.917907569409182,133.5026706283037
101.23833181969535,15.817729382857557,63.66475039688641,22.552744063171975,86.65290668551543,6.095069510029068,61.88337323670311
72.9949364104449,42.471514936839185,8.903944947872382,24.017031856100694,63.754998996881454,6.554332459900332,68.50193213279985
26.09079688949202,121.91200533597386,184.83620239431727,20.90551329645193,90.44302659871148,5.646159781332721,114.3699814079223
0.2290941032586239,56.28167300032872,17.39669100538002,19.363646654348997,59.632087101774715,4.795980415119871,204.87100514343845
67.89242804941136,74.55876939416743,41.84095407510141,25.854826194479287,93.88408709073146,7.0908628365660995,71.37458618653932
62.83281667557882,54.180932697887066,31.193944520036403,20.473404920818908,63.458728686822155,5.882577791329325,67.50847005274281
15.449644821502709,139.4895442564274,185.8965773322683,10.516421774335905,83.6151902516503,6.331872231430408,66.72781738552133
37.388621697650244,149.2882275249137,188.54690950230187,22.409009943360726,91.2099139044839,6.530486905765881,132.00678844390393
56.77479640611158,46.61205525615143,37.936555184194106,40.56055068488277,91.79195640117626,6.13078480014625,135.5359150219325
14.277422930541764,39.199897568205515,29.895121804247395,29.632427556417536,45.76636640393558,5.092298048445437,121.91988767036838
40.70315930773191,135.95110274598275,189.98206738685442,22.840430587522874,95.01472558262921,5.6604121635093705,123.9018743331401
135.0,43.0,16.0,23.47986888,81.73049149,6.720449769,86.76287924
3.5115169408788836,67.01972412581195,12.881396535102004,21.328069992665824,70.11507082773257,6.477926632111765,162.75642611800416
21.506814231375046,81.98866790748407,8.752516070616057,21.66474279606897,72.70594692216011,6.812010685712617,56.763680559391105
120.5313313172031,41.08651753330975,18.182512707302752,23.87194103844225,79.16845389584333,6.103280584241696,53.15890433100448
5.66114975254913,64.91565886127037,23.31780651422878,19.062482595788556,25.41843937370045,5.5282454993344405,138.23713504036314
15.49345579226455,67.38483257416785,15.192324416709116,27.110741121837673,71.04923910406123,7.147103424332688,48.80930617589944
89.55577712326095,20.258432329813914,66.47270631757362,22.409115679112055,87.84497639952504,6.035113263170592,35.57267286218779
115.43008257743145,34.05443660484381,28.963318027505156,23.39593835296853,63.738684255331215,6.437435378513856,163.5888533505734
102.10548339340663,34.562179055046585,18.38202029226876,24.863071813881994,94.4267678752744,6.062518298563786,71.96093593771195
113.21903917858229,19.81833579258502,51.50719477134148,25.42417268576479,96.8725052726375,7.4599169164636345,74.5124963193792
0.0,55.0,25.0,28.17489437,43.6672299,4.524171562,45.78172762
99.39567548002672,25.89056916669258,40.65871016716668,21.977170545036874,92.79320450265263,6.534436681168386,35.47288430124427
73.10244354618779,49.05156436209283,45.489324487935534,25.192874702692198,79.09144974761759,6.382788968104379,189.27776400667517
5.855957044106329,115.08262471520266,212.37442157463522,23.54363238124463,100.86574506099385,5.49151987539826,100.43872081469488
125.07377183369124,10.870475844488812,47.77357132313721,24.7983496804733,82.27047823566473,6.575203222457305,29.26188210174508
112.77998066362115,58.850575347925385,22.060219434863704,24.942885234261695,86.08972941161952,7.510667698542872,93.76941803926692
86.17602713492273,10.00382878562118,48.26897855652733,31.127215985319324,93.28149333028044,6.18643181487441,24.210987797645704
102.05234404019156,79.24144584633406,55.43164067789453,27.598103837750777,86.93351383749663,6.146120105803357,105.42332144397056
60.0892654522404,69.52362607980602,37.39397240339535,21.707978867730993,98.02452630978566,6.495140037597536,54.72210233353842
20.0,29.0,10.0,29.07412717,93.27189064,7.36549204,100.7896871
18.593203617660606,58.68209383386169,14.793869205051816,33.121715821767765,63.389667796876374,6.904426105943564,111.15386530791606
99.1398115760306,82.47085723306704,50.501135473048876,28.27893467363777,93.29152697544197,4.729166207868268,79.89733024864421
35.01271938661914,5.272592948000819,36.472325442189415,29.301705559827347,89.20840419354576,5.75429392755403,176.54869570864759
29.954762222253123,57.194225667979936,19.018798033851102,27.14198271838265,82.31896922042978,6.283429388476145,37.8477497873003
0.20866145793842072,28.277862771614792,24.86579631650456,20.172572353833345,85.82965191345421,6.737877177753744,98.71058747827867
69.60218514583059,64.02590917485733,46.0317451626112,23.88866892624094,75.86982015288702,5.619726864561596,205.06055407196826
1.8345266435488867,45.53910851628916,13.984895716609481,30.440942211906403,84.04076654564466,6.180205610913294,61.624242198595766
-0.65330943291087,58.271761798467814,6.574975247085176,23.556496836585364,55.07321964242727,7.377422903283998,59.67402375447554
19.34790110870167,57.14972655931584,20.283698428881195,36.44071391658529,57.94611609545243,8.027924435321177,71.41745694898582
67.71033485814861,55.46323520766425,28.751187577702808,21.307913793491878,75.54920671603037,5.958314648755115,96.21397487394036
55.730477043086836,60.08672934297552,38.03019664182653,28.463059196657014,80.360653736538,6.9894612628537764,175.20120093551705
37.0337387088392,41.94425379933003,42.155152719133554,33.26777042778816,41.87902940930132,4.626796036441028,84.52112143880983
28.994435486048985,75.89741069366418,12.088834798520894,29.096548222304584,63.83969921768257,5.304247720535189,208.23506372853507
98.16252943749876,11.878451700401436,7.718169939718411,25.53763358999433,69.24115124328014,7.224203007164093,185.79136445606412
8.0,26.0,36.0,18.78359608,87.4024767,6.804781106,102.5184759
113.28247115315139,45.120661496656034,32.73551877256811,20.32638840836089,74.29083614403162,6.646997894875753,72.94722997269733
71.8291925589465,51.991099497107406,14.867792688435994,23.868542014891887,59.94531396159299,7.072013381762644,79.0348424168951
95.36086107952879,36.35008772406227,49.967669477495306,29.044631782769805,92.07024650715051,6.242212408030707,27.206976163460514
20.697799616076512,57.38095489603369,46.789950491721555,32.32435657697724,88.79737335943051,7.151970162509994,157.43964312161881
67.50878821446972,50.27120975640181,41.23755006368439,22.333337380018786,80.56377693083586,6.8150552458415286,165.8724428684995
6.279549125478345,62.933414967738685,28.68580162136886,24.611081249654024,65.67063008752362,6.184008636533036,79.07001689459416
111.73134897166295,46.74190323938654,9.646774340091026,22.739366028587945,88.39554195630946,7.065629586178993,58.746480872778044
82.78509127464932,27.433880326084587,14.800683508042876,24.178303447343406,67.57929942879966,7.599622450615526,187.79475765808496
55.786248666710016,61.717508652219514,102.06173047186039,22.639035386419486,16.88855769811134,5.913555368652043,85.32520137303133
64.57103986040764,32.844139476500835,16.549808287033677,17.36868534916151,63.372213855678986,6.888886248430548,53.40239867110327
14.47635035303346,82.7377285163793,11.499630895140719,31.125750487536003,65.92153813841921,6.418699898134903,146.89487115235264
15.581254033027832,21.687495555438982,27.670260662142468,30.46230394892605,54.6490409060524,5.660033111690316,100.19513830241425
37.77074526081001,61.85727969555413,71.40948077470068,41.93107662330511,84.7706105591689,6.655409138667519,201.4657128307161
125.34306334630458,37.914753901305474,5.4614412265015915,25.810231740998802,79.13981796169148,7.208228694130615,84.12058251645067
111.19332407368822,24.153449664819384,51.42839391037801,29.3981538809932,91.01439956648377,7.244202307853834,44.50248240095053
5.001944009411747,60.67188618569219,30.284588761310324,30.728068381077737,57.272844022421864,8.334725032016424,58.2439425936394
78.20753946449294,56.991887491991406,-0.15608360427044587,26.012898633507206,64.87284941502396,5.969003034238893,98.71518483849934
-4.025528419826742,140.18862068462275,200.59737048685037,23.399292892384857,88.93273285517967,6.07796371982152,125.67407629174548
18.70673626394568,50.83192903930368,21.562567562693868,27.995187217793568,91.86814350341129,6.583425958286566,40.09999720639013
51.381352852996336,66.08753275720063,1.188524698909351,28.682464841196214,62.26774166593111,6.720360474497888,66.31605639710871
12.79097509101369,7.459777612709809,10.721975449786356,12.229653412533827,84.4427659315439,5.88663570560377,106.72181462362147
29.451367045990352,63.834091205595115,36.55034567545778,27.728670375184972,66.15384141566408,5.213883737837172,209.35496598526356
34.66661940580344,63.43780492610939,49.46286801253002,33.045057124218374,90.59962533346544,6.658972500224243,182.67285230949506
65.20980980108826,54.468391107516936,44.68412567643752,22.949847865925147,92.2213527089274,6.302008935626943,159.3110332167972
34.482882383967386,33.27921348655392,37.52462505426336,22.122863103271467,95.61329493344138,6.920923052723198,157.40113555460184
13.84447308475795,22.109625432605363,45.634841562989415,24.081121347606924,89.91019348080887,7.003186076229039,96.73820435078045
88.74106744905117,59.60793426100216,29.407723077574346,25.885929729444285,63.96000579321155,6.69286474647002,59.75956533592465
92.44930445678901,54.20239831010478,41.24053467103569,23.341942918227232,79.69207971864354,6.571493677159497,138.6082565753746
117.58083907812266,36.68701482843477,40.233205401073334,27.87557193294059,93.87735732470001,6.386204872059709,23.230424750748096
80.25130293432876,76.03138820337256,42.312365446152434,27.51760992247453,85.31637806848369,6.0788376016794485,116.61879605129015
38.34602107207481,22.01244797834915,1.7038353445082457,21.48007801252271,95.93270090293973,7.801359870216872,118.4344982481362
27.253157029133735,80.7996545578865,75.57276934117421,18.00926252116575,20.890279706820408,8.380643966990899,91.43971396784461
28.54575848018886,26.06242031467885,37.018992717426705,28.565173358318464,90.67506436245537,5.754255246640243,195.57220632669345
6.801955888386985,137.6363511389689,192.42595081181474,20.16491000831409,74.48167083787817,6.434961573352854,45.502160127635236
10.6518916310834,-0.028812641037359477,34.38770124051013,19.172080414533806,84.24041794707473,6.8952300172378,96.20545215994353
119.76550496738128,76.02162557949629,49.09159060007123,28.783543779008127,86.17314444591536,6.546707661363173,117.92374426485414
68.92560002833383,52.413193754355184,39.35114906800199,27.956035001168427,84.69936556305218,6.708637677980996,262.45303007815295
100.45155180613146,15.940190386997902,33.99390803528052,26.237074010363944,80.01661901225447,6.479132482400141,35.48900181378031
107.37241362506364,29.006624240383285,53.82187354238196,27.296324443579877,90.67542031640284,6.089700956630651,7.054820840341225
38.38434703204141,34.63865247922821,50.23099286322382,18.666292377592246,84.65318520403306,5.977693095532799,131.3575610259232
10.211074705058557,44.52176991165543,21.298210392501655,26.894666729220166,57.138651314858876,6.112854315643648,101.86035662055644
74.12891672507304,65.91119477104249,25.209411225335955,26.50597736824804,88.78157345623545,6.996610470254499,199.22755120824476
-1.6956046657143693,59.00301885091916,36.32434435908488,28.13583629311097,92.5219043755652,6.9494690715906104,69.54417931988465
38.47126179382574,72.06895268296027,51.2927780269084,43.04701459258585,88.8883464840807,6.746213299920476,246.10643469931088
130.56215876615727,78.05543612099784,70.14055714621622,25.599137235078516,86.8909590142449,6.31826801494065,135.69515280359417
26.00845056992054,67.41438307182827,13.896715790700643,29.897315672670366,64.54522954922791,6.752162437781385,57.42560618999471
0.884313580366519,62.44421034469579,21.860674458879764,31.39286545243482,78.3341494064739,7.038018977253326,42.406059705239315
9.576836545679203,129.8935800038424,194.17979906966113,27.783263043432243,79.76093795387398,5.832878318707616,81.22326359642568
11.698038352475765,63.16426500315263,21.408771002609466,34.11331196110442,65.79167876673698,6.816759896458438,53.119985696944454
14.838022731991659,19.022996756652756,44.468823302299214,23.407910941613547,88.37489452891074,7.83015154196492,80.7617315671696
22.971387301747452,15.176920631459543,33.94932873969887,31.31823879060604,46.946081859444035,5.748777556772654,102.37144491091055
-2.188862295733921,32.54142792617124,11.206256497413612,34.013011649904776,41.27461033910722,4.22141848383849,94.71733895603512
115.18704728486755,51.4447892985305,39.06016959776814,23.236667328834027,88.79431103039023,5.841736036215839,113.47281874396208
8.0,60.0,18.0,31.21629982,46.01868196,3.808429173,53.1205277
92.29737426885478,51.66754471553225,44.77548098064848,27.38740805199602,83.0961991720151,6.148247451570556,219.25840256079377
100.67928750782417,77.03163759574001,46.51135438676613,27.973859885117783,86.58546660216454,6.451947025494475,88.5509426326251
74.34555561682653,43.44587538443196,36.865680988322374,28.425626475270434,91.96489168647227,6.268238929541382,61.54484947533467
31.976993917493626,22.16541851169285,17.98213481932933,34.2361079938211,51.0829630342066,7.2829636990983175,76.47735890484411
30.121782524167728,122.83060737215676,202.57389343743856,21.884190247289812,95.96984830466994,7.169035175119517,128.25529711179647
45.73126197839633,8.35896349846251,15.359391696973697,25.0580450043036,96.53820537936892,8.213429547915037,85.83486995955607
54.55465955588282,83.38179016767448,21.21682210271606,24.58652325923023,72.3323794796887,7.2671540343995895,66.29313589659733
25.697039529097133,75.48378557826601,10.569468244909203,26.87649309342627,61.46005956455469,7.446937309697858,14.775194750195197
86.14394656970266,32.69413232676611,23.490404561049647,24.601970473756964,75.5348957353987,6.126942870066914,62.024773244926436
98.78665773999813,31.235457177630096,71.30266939057444,24.465415359888993,98.61404076804766,6.723288349593874,36.561396233136236
75.69099761548792,45.07766711306803,13.860988492953506,25.6088232852745,63.7024301564513,6.334105721721889,39.847435401696636
38.04966139392122,33.32077056149197,52.01138295740898,26.547947659068623,88.37143120288394,7.436374043828684,105.58664941169114
62.64930678310164,71.50609785029864,28.68900333777111,40.48471750009351,89.3944990010983,5.971426858186205,117.80095270713525
22.071865727402905,53.90056018076808,17.45667377202289,29.863407646306754,53.21479264515847,9.242144024035447,22.64480629901489
15.242167284069811,128.94602492476167,185.89575085553614,25.589688958042895,93.85430345597658,6.055316996094555,117.94456600171459
49.663253409918596,76.4863503086111,83.89139037187147,16.634801583661236,7.4453892477598,7.67923726486558,47.952254824083454
50.86781388730826,49.11344619185687,13.431824622944543,27.873829679331237,58.505511478857215,7.599182681161044,73.84693066023834
44.80085309576541,75.32813015751847,2.998163513624249,23.030944179269333,54.92616600048824,5.876327644106146,55.483898773533795
73.6347049042731,57.39487461736163,49.28410980990599,21.88293033594501,80.17695796436873,7.175761799781839,181.90757496918806
13.616252674313564,51.2514988845942,32.085531559976054,30.247376461464835,87.00686256263839,6.8914975177328035,48.17419314026056
37.0,65.0,16.0,22.8352024,18.97267518,5.683548308,63.59276673
46.59839512265639,59.39080726234024,51.70177416079292,16.988713640162416,11.69967378968201,7.901170080081062,58.33034415147376
43.51321556620538,81.10119024828253,90.10809824400876,19.67067997116108,15.269199978365934,5.642800596113778,72.97562959910817
17.109814326378256,30.387071390274507,41.248765514537126,26.214518733573946,85.53413948089901,6.775895708332687,45.640795373031196
44.0,75.0,22.0,30.0328403,64.14800537,7.574561547,71.21006868
92.98767630364644,22.246437656861275,47.973040563816745,25.94079669168783,91.06355904536339,6.395252157729983,296.93866568031314
73.73685070358907,40.62058675387134,23.230082958769113,20.04778837539949,62.15167428425774,5.558175554397156,96.08977351299808
99.39964535506728,44.782464320700875,15.092229913884093,24.5028483106289,69.25466723522678,7.834884772199803,196.04900957238647
122.73554800671243,13.066385416806746,60.18389667147836,31.84408114440996,90.09373532309331,6.36791480609272,33.0171597133955
19.780743569999355,7.806340511291757,27.913140867174228,21.51740497201078,89.12295281346775,6.819409447947558,101.19004265117934
21.65503705272747,9.102554085377154,35.237548647539896,35.52443105023084,49.12438138640285,6.228700538506534,116.4555584318559
70.20718636256157,61.07376314006635,27.577083427888468,29.82263755379155,60.81059780770278,7.038274858756464,65.33649455081351
30.26285077350726,13.17497285523943,37.50633803390963,25.490969791333896,79.62015397632939,5.976731277881243,57.14154144844083
14.614466109790083,116.9979423205659,196.58579740263855,13.501191791802517,78.16299111173474,6.471420796688609,69.78516352455253
7.6213422635166,51.458389360343986,21.646472764367882,28.31312234314432,90.8659164762497,6.883646117868187,48.20227554491792
18.977915013705953,79.21667634477171,24.159161897020333,30.010608016596503,52.77859752404107,5.854083568821013,111.18974826371127
8.254166094364102,86.82944212137534,18.19472523712893,30.805519140585517,34.35694490390351,6.246775225148215,111.96853875744624
112.27166476201921,60.00209526453433,17.038311471712486,24.169784854549125,79.45382630021504,6.793628127767126,104.96106709604075
73.15484563243083,51.142993576808095,16.859203269136096,27.622009977445995,66.37542836881336,6.252078671408423,102.35992134945892
16.84392443029953,16.34310966805652,11.162522543720335,31.190708984588106,51.518034924597394,5.409643437105258,92.08830940847108
33.39727254720653,7.360928052256354,51.51424486559209,27.157601345678707,105.34076047490731,5.250596653896143,187.7022835192239
12.061223732322395,150.59319951767765,179.78510101681135,20.859001931382004,89.12347610713442,6.216948820752576,118.52016256898166
2.316718694370488,33.685866167270646,22.86665517507743,30.750795803412736,49.22181535115624,5.320761565851223,92.32334464834582
37.171797583612054,59.63398658237948,23.764788815155015,29.653616180711136,50.83593905463729,5.953843671032563,196.08151892679936
8.991044668122814,29.12792037528229,63.04882649893472,27.13477880470079,38.645972656632196,4.44220850632684,94.47523433198435
121.92885503166806,94.39397169787821,54.74914155015757,27.68671563513281,82.03460807630286,5.749138590847049,121.49876324787549
-1.4625782444258513,39.00177309171873,40.19302570363229,24.712369299471305,94.44200489862693,6.941192293156452,131.03170984471103
15.426878456224458,47.52375967373024,17.436678719774672,26.186355289960705,60.04660569537773,5.626365067223188,73.47291594196348
1.0,135.0,203.0,22.77856513,92.70124029,5.624203283,113.7759219
110.85862339677412,12.798185814722226,51.73626603564146,24.755269667948543,93.0833368895182,5.803966851419148,-5.971209533491066
34.27595855449779,138.68787799177892,208.80452820629318,30.338964993185694,85.29169845354512,5.513825696415078,67.28710567235905
28.143094056377507,123.52456286997847,213.28719879028813,21.309326214372447,89.21859990365692,6.696107600250893,99.87393319618508
29.0,8.0,28.0,26.87037587,91.72546257,6.100429497,214.4128874
47.466315770774145,78.05724003711246,64.72053764041515,20.834337205008584,18.483268848590658,8.351377779453138,96.62460169167032
33.67205539093453,7.022023590360219,13.033391419322175,26.08442184755912,100.72299159426454,6.264747266271633,157.90456569831525
38.744574060010365,71.0663608357418,51.502498941078215,27.158012064538696,90.27861470962594,7.147739095991658,241.6883764907408
3.0,18.0,31.0,31.65333432,48.20662669,6.392313972999999,91.09745581
22.066174096952007,39.82028408398772,23.54625568638958,32.013759311628554,55.396423336044634,8.6242330625274,52.383179164322044
-10.357188846742904,9.552096538888764,38.612086237326814,17.573738591844904,93.00011722640701,6.856707210879269,88.35788028049959
14.525778526090848,52.07968946222263,89.8253733056337,18.479666169663425,15.756716840598852,6.505193695938962,88.4178308109635
38.43732742331507,64.47446815484616,39.549136488086816,24.56505244251948,93.67488371049737,6.807827736733643,212.18109466185976
9.981100411512456,3.7911765151767947,-0.03764249257716479,26.13722103077877,92.85470814458878,7.059486969387204,132.62611077662268
65.69671333848281,38.50704420105602,38.929929313809765,28.279287211036234,84.37682596487046,7.679236300664738,212.80859246196985
26.27674225719088,119.111666803233,208.5705108262982,25.05952803044262,87.06754863291567,5.4228316397573115,111.59108200325201
32.0,66.0,17.0,34.9466155,65.26774011,7.162357641,70.1415139
57.65073197471655,43.93975655397756,38.42266230242602,22.483325913745666,74.12381945306161,7.221257600989246,295.931628675376
